type,address,timestamp,problem_type_abdul,note,state,latitude,longitude,province,district,cluster_label
ทางเท้า,63/7 ถนน เพชรเกษม แขวง หนองค้างพลู เขตหนองแขม กรุงเทพมหานคร 10160 ประเทศไทย,2023-05-17,['ทางเท้า'],เจ้าหน้าที่เทศกิจได้ตรวจสอบบริเวณดังกล่าวเป็นประจำ แต่ไม่พบขึ้นมาจอดบนทางเท้าแต่อย่างใด จากการสอบถามข้อมูลทราบว่าเป็นการนำรถขึ้นมาเพื่อขยับเข้าออกอาคารเท่านั้น จึงได้กำชับประชาชนที่พักอาศัยบริเวณนั้นไม่ให้นำรถยนต์หรือรถจักรยายนต์ขึ้นมาจอดบนทางเท้าอย่างเด็ดขาด รวมทั้งขอความร่วมมือช่วยกันสอดส่องดูเเล เพื่อเป็นการสร้างการมีส่วนร่วมของภาคประชาชน ทั้งนี้ได้กำชับเจ้าหน้าที่ให้ตรวจสอบให้บ่อยครั้งมากขึ้น,เสร็จสิ้น,100.36288,13.70679,กรุงเทพมหานคร,เขตหนองแขม,3
ทางเท้า,232/1 ซอย อัศวพิเชษฐ์ 4 แขวง ฉิมพลี เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,2023-05-17,"['ทางเท้า', 'กีดขวาง']",เขตตลิ่งชัน ส่งต่อไปยัง สำนักงานตำรวจแห่งชาติ (Royal Thai Police),ส่งต่อ(ใหม่),100.41581,13.79059,กรุงเทพมหานคร,เขตตลิ่งชัน,0
ทางเท้า,239 สุขุมวิท 77 แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,2023-05-17,"['สายไฟ', 'ร้องเรียน', 'ทางเท้า']",เขตสวนหลวง ส่งต่อไปยัง CAT TELECOM (Official),ส่งต่อ(ใหม่),100.6301,13.70534,กรุงเทพมหานคร,แขวงสวนหลวง,2
ทางเท้า,40 ถนน สวนผัก แขวงฉิมพลี เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,2023-05-17,"['ทางเท้า', 'ถนน']",เขตตลิ่งชัน ส่งต่อไปยัง สำนักงานตำรวจแห่งชาติ (Royal Thai Police),ส่งต่อ(ใหม่),100.42903,13.79385,กรุงเทพมหานคร,เขตตลิ่งชัน,0
ถนน,40 ถนน สวนผัก แขวงฉิมพลี เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,2023-05-17,"['ทางเท้า', 'ถนน']",เขตตลิ่งชัน ส่งต่อไปยัง สำนักงานตำรวจแห่งชาติ (Royal Thai Police),ส่งต่อ(ใหม่),100.42903,13.79385,กรุงเทพมหานคร,เขตตลิ่งชัน,0
ถนน,5236 5224 ลาดพร้าว 101 ซ. 56 แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,2023-05-17,"['แสงสว่าง', 'ถนน']",เขตบางกะปิ ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.63363,13.7985,กรุงเทพมหานคร,เขตบางกะปิ,4
ถนน,10/12 ลาดพร้าว 101 ซ. 56 แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,2023-05-17,"['ถนน', 'แสงสว่าง']",เขตบางกะปิ ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.63412,13.79919,กรุงเทพมหานคร,เขตบางกะปิ,4
ถนน,-  เพชรเกษม จุดเกิดเหตุ สะพานบางกอกใหญ่ มาจากแยกท่าพระ มุ่งหน้าไป เดอะมอลรัชดา และ ฝั่งมาจากเดอะมอลรัชดา มุ่งหน้าไปแยกท่าพระ การจราจรเหลือช่องเลนเดียวทั้งสองฝั่ง แขวงวัดท่าพระ เขตบางกอกใหญ่ กรุงเทพมหานคร 10600 : 132/11 ถ. เพชรเกษม แขวงวัดท่าพระ เขตบางกอกใหญ่ กรุงเทพมหานคร 10600 ประเทศไทย,2023-05-17,"['ถนน', 'จราจร', 'สะพาน']",เขตธนบุรี ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.47357,13.72944,กรุงเทพมหานคร,เขตบางกอกใหญ่,0
ทางเท้า,603 ถ. สุขุมวิท แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,2023-05-17,"['ทางเท้า', 'ความปลอดภัย', 'แสงสว่าง']",,รอรับเรื่อง,100.59863,13.71363,กรุงเทพมหานคร,เขตวัฒนา,2
ถนน,โชคชัย4/1 ลาดพร้าว : QHWW+6FF โชคชัย 4 ซอย 2 แขวงสะพานสอง เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย,2023-05-17,"['ถนน', 'ร้องเรียน', 'สะพาน', 'เสียงรบกวน']",สำนักงานเขตวังทองหลางโดยฝ่ายสิ่งแวดล้อมและสุขาภิบาล มอบหมายเจ้าหน้าที่ดำเนินการตรวจสอบ ผลเป็นประการใดจะแจ้งให้ทราบต่อไป,กำลังดำเนินการ,100.59625,13.79561,กรุงเทพมหานคร,เขตวังทองหลาง,4
ถนน,4820/2 ซ.ลาดพร้าว 101ถ.ลาดพร้าว คลองจั่น บางกะปิ กรุงเทพฯ 10240 แขวง คลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,2023-05-17,"['ถนน', 'แสงสว่าง']",เขตบางกะปิ ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.63913,13.79963,กรุงเทพมหานคร,เขตบางกะปิ,4
ถนน,จรัญสนิทวงศ์ 57 แยก 3 จรัญสนิทวงศ์  จุดเกิดเหตุ อยุ่ตรงกับบ้านเลขที่ 1001 บ้านที่มีหม้อแปลงไฟฟ้าที่เสาไฟ เข้าไปที่แยก 3 ไปเจอเซเว่น แล้วเลี้ยวซ้าย ตรงไปอีกเรื่อยๆ บ้านเลขที่1001 อยู่ซ้ายมือ แขวงบางบำหรุ เขตบางพลัด กรุงเทพมหานคร 10700 : 1331 บรมราชชนนี แขวงบางบำหรุ เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย,2023-05-17,"['ถนน', 'แสงสว่าง', 'ความปลอดภัย']",กำลังตรวจสอบและแก้ไขครับ,ส่งต่อ(ใหม่),100.48206,13.78298,กรุงเทพมหานคร,เขตบางพลัด,0
